"","garden","crop","species","variant","latitude","longitude","country","province","IUCNRedList"
"4554","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4555","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4556","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4557","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4558","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4559","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4560","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4561","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4562","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4563","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4564","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4565","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4566","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4567","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4568","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4569","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4570","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4571","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4572","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4573","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4574","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4575","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4576","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4577","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4578","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4579","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4580","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4581","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4582","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4583","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4584","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4585","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4586","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4587","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4588","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4589","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4590","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4591","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4592","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4593","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4594","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4595","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4596","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4597","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4598","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4599","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4600","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4601","University of Guelph Arboretum","Pine","Pinus strobus","Nana'","","","Canada","NA","NA"
"4602","University of Guelph Arboretum","Pine","Pinus strobus","Nana'","","","Canada","NA","NA"
"4603","University of Guelph Arboretum","Pine","Pinus strobus","Nana'","","","Canada","NA","NA"
"4604","University of Guelph Arboretum","Pine","Pinus strobus","Nana'","","","Canada","NA","NA"
"4605","University of Guelph Arboretum","Pine","Pinus strobus","Pendula'","","","United States of America","NA","NA"
"4606","University of Guelph Arboretum","Pine","Pinus strobus","Torulosa'","","","Canada","NA","NA"
"4607","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4608","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4609","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4610","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4611","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4612","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4613","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4614","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4615","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4616","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4617","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4618","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4619","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4620","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4621","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4622","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4623","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4624","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4625","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4626","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4627","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4628","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4629","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4630","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4631","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4632","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4633","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4634","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4635","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4636","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4637","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4638","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4639","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4640","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4641","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4642","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4643","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4644","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4645","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4646","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4647","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4648","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4649","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4650","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4651","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4652","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4653","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4654","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4655","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4656","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4657","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4658","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4659","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4660","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4661","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4662","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4663","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4664","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4665","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4666","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4667","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4668","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4669","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4670","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4671","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4672","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4673","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4674","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4675","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4676","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4677","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4678","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4679","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4680","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4681","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4682","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4683","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4684","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4685","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4686","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4687","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4688","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4689","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4690","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4691","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4692","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4693","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4694","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4695","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4696","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4697","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4698","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4699","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4700","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4701","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4702","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4703","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4704","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4705","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4706","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4707","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4708","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4709","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4710","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4711","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
